fileName,Max Dep Ref,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
Edureka_demo.xlsx,Personal Monthly Budget:C6,3,0,3,0
standard_1.xlsx,Sheet1 (2):H42,33,0,16,0
Data_powell.xlsx,Sheet1:Y172,4,0,4,0
11202_个别报表_2019年度_深圳金信_V0.1 - 合并版.xlsx,未审报表分析:D31,22,1,14,1
mean annual precipitation_C1.xlsx,mean annual precipitation:G7,4,0,3,0
KickStarter Data Analysis.xlsx,Data:N2930,2,0,1,0
SAM-0.1 OR10x100-0.50_6 dataset analysis.xlsx,State026:B44,6,0,1,0
Hypotheekrente.xlsx,Lineair:C114,14,0,13,0
label sentimen.xlsx,Raw Data:D6400,7,0,4,0
Paper trading account P&L.xlsx,Summary:F18,5,0,3,0
24-1631072449-1.xlsx,SV-Import Data:H8,2,0,1,0
ZSJ_pocet_obyv-number-code.xlsx,zsj:E22620,1,0,1,0
DatenFormatiert.xlsx,Tabelle1:B5708,1,0,1,0
DatasetPC.xlsx,Quarterly:B7,1,0,1,0
jul15_base.xlsx,Dates:D3,13,0,2,0
2012-2013.xlsx,34 tbl9:H12,1,0,1,0
VA April 2017 - PMS.xlsx,Inward RM Pivot+VA:G14,14,0,6,0
AgrO variables.xlsx,Measurement:K116,2,0,2,0
Proyecciones de población años 2014 al 2021 - Tablero (2).xlsx,NACIONAL (2):I7,1,0,1,0
blocc2.6 15th Jan 11_30.xlsx,Growth:H9,2,0,2,0
3、电商累计收支汇总表—江西区域公司（截止2018年7月）.xlsx,电商累计收支汇总表-江西区域公司（截至2018年7月）:E4,14,0,11,0
2012_Fremont_County_General_PbP.xlsx,Sheet1:BW27,1,0,1,0
DMD_PRJ.xlsx,IND:D4,813,14,52,14
Sample1.xlsx,Tabelle1:A773,1,0,1,0
tasa-de-homicidios.xlsx,Vinculacion_Geografico:G32,1,0,1,0
Revidly_Analytics ( A.M.Srivatsan ).xlsx,Analytics11:C1097,9,1,4,1
common.xlsx,Traditional:A1548,2,0,2,0
excelsymphonicband.xlsx,Pivot:A356,1,0,1,0
SolvedStarterBook.xlsx,Bonus:C12,4,0,1,0
Client团队任务和版本统计-20180619update.xlsx,任务数据:F3,10,0,7,0
MISO4101-FM-CalculoVelocidad - Sprint 3.xlsx,Velocidad del Sprint:B4,10,1,6,1
2017_state_scorecard_public_use_data_file (1).xlsx,2. Report:I3,1,0,1,0
ventasCocaCola_matrícula_solucion.xlsx,Datos:T1978,4,0,1,0
FN-2016-2019(1).xlsx,2019:AB17,12,0,1,0
cara_semperger__1455__EPE_DEC_2001.xlsx,DEC(9):W41,13,0,12,0
sbsAdriene_Mishler.xlsx,Sheet1:Q346,1,0,1,0
CÃ³pia de PRODUTOS NOVOS SALOMON-novos.xlsx,PRODUTOS NOVOS:G71,3,0,3,0
PyBudget_master.xlsx,Feb:B24,11,0,9,0
TechDebt Decl.xlsx,Sheet1:G53,6,0,5,0
PWN2019 QUOTE.xlsx,Cash Flow:H12,119,2,36,2
منزل النور.xlsx,المشاريع:A3,1,0,1,0
Test_Data_metal_NB_DT_AIO.xlsx,Clean Sheet Wire Cable  :AI14,0,0,0,0
无锡市三类房建土地数据汇总2016-20200616.xlsx,Sheet1:Q1508,1,0,1,0
Stull-SkewT04-logP-modifyTheta_e compare to Bolton.xlsx,Sheet1:J1,3,0,2,0
accum-temperature.xlsx,Лист1:B2885,2,0,2,0
金鹤园保险销售数据11-12.xlsx,60元:C32,1,0,1,0
full.xlsx,Kanji:B233,5,0,5,0
Invoice-20200908084206.xlsx,Sheet1:C44,2,0,2,0
GL_Driver_Safety_Report_ferguson_20211021_092709.xlsx,Report:C6,1,0,1,0
Resultats Primaire T1 95pct.xlsx,RESULTATS BVP:U3441,11,0,4,0
amitim_2016_1_313.xlsx,לא סחיר - קרנות השקעה:F101,3,0,2,0
直線走50米-共十次-最終資料彙集處.xlsx,分析表格 (手動調):S50,21,0,15,0
Stock 29.12.20.xlsx,Final Stock:I65,9,1,6,1
edevlet-mezarlik-verileri.xlsx,Toplam:B73,1,0,1,0
Project Time Sheet.xlsx.xlsx,Summary:C10,3,0,3,0
【AUO OCL_FY21 85AG (SSV) 】 SMLD Quality Data Workbook.xlsx,InProcess Conf:BA682143,0,0,0,0
2019-05-11-0752_drimys_winteri.xlsx,Measurements:E13,20,0,5,0
CPC_no_partition_WB_FIFO_results.xlsx,CPC_contentions:C82,9,0,9,0
data20191124.xlsx,学生-贴子内容:C1129,2,1,1,1
passing_eg1_order_file.xlsx,PrimerMix Plate Order Form:D24,2,0,2,0
ASDL1920-MP3-FOGLIO-LAVORAZIONE-DATI-NICO-TRIONFETTI.xlsx,tempi:C8,2,0,1,0
FullRes Capture conversion.xlsx,Peaks:E5,1,0,1,0
69 Electrical Panels Log v69.0.xlsx,Summary:G1,21,0,2,0
605f25b29b89d.xlsx,Province:B10,1,0,1,0
2017 PoB by Race All.xlsx,PoB KC Tracts:Y342,6,0,6,0
OIL PAYMENT VOUCHER- APRIL-2016.xlsx,April-2016:G2377,9,0,2,0
blupsGCDT20-01_parents_imputed_recoded_multicollinear.xlsx,blupsGCDT20-01_parents_imputed:FH315,0,0,0,0
freeze_example.xlsx,Sheet:B1043,1,0,1,0
wykaz_czasopism_18-12-2019.xlsx,Czasopisma:B3,1,0,1,0
vkaminski__40703__STORAGE-PRC-27.xlsx,VOLS:H1,73,0,49,0
Harry Potter Challenge Submission.xlsx,Characters:B16,1,0,1,0
Ex4-5 Team Rating v2 (4).xlsx,Model:O2914,9,0,3,0
true.xlsx,true:A827,1,0,1,0
webStore.xlsx,WebStore_dupes_marked:M2,2,0,2,0
US_Programmatic_Market_2020.xlsx,Top-down sizing:F10,35,0,29,0
relacao_geral_-_vodanet_-_07-04-2014.xlsx,Anatel:N1213,1,0,1,0
Tháng 04.xlsx,MiChang:F19,4,0,4,0
fin-v8.xlsx,Sheet:F12022,2,0,1,0
Question3.xlsx,Volume Forecast using Mean:F4,252,15,7,16
IPZ Precio Arriendo Venta Rentabilidad Score Barrio.xlsx,Datos Brutos:J16021,2,0,1,0
CPIvs行业.xlsx,backtest:B617,23,0,15,0
ZCXM.xlsx,Sheet2:A60,1,0,1,0
ALMACEN      AGOSTO         2016.xlsx,PERNIL:D10,2,0,1,0
as_2015_4_1288.xlsx,לא סחיר - קרנות השקעה:H47,2,0,2,0
BRITANNICA PROJECT EXPENSES.xlsx,CASH 79ST:F73,11,0,10,0
Tio Cash Master 1600 1 seventh 0a in the neighborhood of.xlsx,1602 fam07 0.142859 vertical:C6,8,0,6,0
Arquivos de 2017 - para verificação.xls.xlsx,4432.2017:B30,1,0,1,0
四象限行业选择.xlsx,日度数据:C12,19,0,4,0
GL_Driver_Safety_Report_ferguson_20211021_154928.xlsx,Report:C6,1,0,1,0
gain-curves.xlsx,Sheet1:A119,3,0,1,0
工作簿1-20181122140451052.xlsx,不良明细:CBJ5,1,0,1,0
Scen_SE_IND_DemandProj.xlsx,Convergence programme:K303,292,2,12,3
41. Quest Book_balancing.xlsx,Target:W1,4,0,4,0
HS_videos_Smit_Cross_augmented_v06.xlsx,datapura:K1603,231,7,116,7
Pro-Forma_Report_08012015_07_49_26.xlsx,Venues:B75,420,4,8,4
2016 FE Guide for DOE-OK to release-no-sales-4-27-2017Mercedesforpublic.xlsx,PHEVs:N22,10,0,10,0
SPD_20205.xlsx,RPD:C20,6,0,6,0
Final Bike Collision Database.xlsx,Sheet1:C306,1,0,1,0
SWC Statistical Case Study.xlsx,Inferential Statistics:H23,1,0,1,0
DBanknoteResults.xlsx,Aggregates:B2,1,0,1,0
SK Pembimbing Skripsi.xlsx,bimbingan skripsi:B95,8,0,3,0
valores_produtos.xlsx,dados:E2,1,0,1,0
Stock 20.10.2021.xlsx,Final Stock:G35,9,0,6,0
covid_vaccinations_14_12_2021.xlsx,Notes:A11,1,0,1,0
Raw.xlsx,calcs:BE53,0,0,0,0
Histo_Cours.xlsx,Feuil4:H20,2,0,2,0
ankcseprda01_190921.topas.nmon.xlsx,DISK_SUMM:C71,2,0,1,0
aad0189_DataFileS2.xlsx,ColdTest:B14,1,0,1,0
Exercice 3 Etude du corpus.xlsx,Analyse:B2,1,0,1,0
profits.xlsx,Sheet1:A1,1,0,1,0
UpwardGiftCertificates.xlsx,2017:A2,1,0,1,0
MM2-0530H.xlsx,P1dB Pt:R17,2,0,2,0
2222.xlsx,Entry:AG859412,0,0,0,0
Santa_Vitoria_weather_dataset.xlsx,INMET:V4027,1,0,1,0
harel_2015_3_1335.xlsx,Sheet1:C5,1,0,1,0
16-21.xlsx,Sheet1 (3):A104,1,0,1,0
红宝集合.xlsx,最初完整版（音频路径有误）:A6507,1,0,1,0
Excel模拟神经网络进行4000次迭代.xlsx,Sheet1:B4,40,0,8,0
poai.6be0d99b.xlsx,TOTAL 2021:B6,4,0,2,0
Template_VisualizationStrawmanPIVOTS.xlsx,Reporting 2013:D28,5,0,5,0
tickets.xlsx,summary:B20,1,0,1,0
Libro1.xlsx,Hoja1:A2,1,0,1,0
healthcare-dataset-stroke-data by akhilesh mishra.xlsx,healthcare-dataset-stroke-data:K1274,1,0,1,0
物理作业11.xlsx,Sheet1:IR152,1,0,1,0
Stock 12.12.19.xlsx,Final Stock:E65,9,0,6,0
General Data.xlsx,NewCustomerList:W587,3,0,1,0
NHL 2007-08.xlsx,Players:AQ1085,0,1,0,1
MatrizTransición.xlsx,3X3INBURSA:H2900,7,0,5,0
over_10_TAP_B_TYPE.xlsx,B:C7,7,0,4,0
brti_excel_analysis.xlsx,brti_excel:B1728,1,0,1,0
코스피200 편입여부.xlsx,코스피200 중 코스피200 편입여부:GC456,1,0,1,0
phillip_platter__31428__EES_Schedule.xlsx,day 2:N11,9,0,9,0
OHRM-final sheet.xlsx,Text Execution summary:F11,4,0,2,0
Project_datasets.xlsx,Store:A13,1,0,1,0
工作簿1-20181122163651735.xlsx,不良明细:CBJ5,1,0,1,0
自動灌水装置配線配管.xlsx,配管:Q3,3,0,3,0
DailyTradeCounts_2016_2020.xlsx,20160101_20181130:K7647,1,0,1,0
Measurements_Temperature_DutyCycle.xlsx,Feuil1:D1,3,0,2,0
2019-07-03-1019_rhododendron_campylocarpum.xlsx,Measurements:C13,20,0,5,0
JUNG KNX Acreation komplety 08_02_2021.xlsx,Biały:D37,1,0,1,0
peerrank copy.xlsx,figure3 data:BO469,1,0,1,0
GL_Driver_Safety_Report_ferguson_20211031_095848.xlsx,Report:Y5,1,0,1,0
lenderToProyek.xlsx,Sheet1:I5345,4,1,3,1
Quarterly-Engage-UA-Revenue.xlsx,Arcade FSM:K17,83,1,28,1
106410817_CDM_All_2020.xlsx,2020 Seton % Increase-Decrease:I8,2,0,2,0
Southern Water Corp Statistical Analysis.xlsx,DRT Rolling Stdev:O9,2452,1650,1,1650
Covid SJC.xlsx,Dados sim recup log:B600,23,0,20,0
BuyerQuest.xlsx,P2P:R119,5,0,3,0
Analysis_Part1.xlsx,Bus model  :I4,12,0,11,0
GROSVENOR_PROJECT_DATA_2016.xlsx,Sheet1:B9,2,0,1,0
工作簿1 - 副本-20181124101521380.xlsx,不良明细:CBJ5,1,0,1,0
تستور.xlsx,المشاريع:A3,1,0,1,0
GL_Driver_Safety_Report_ferguson_20211101_145515.xlsx,Report:Y5,1,1,1,1
RE6685.xlsx,RE6685:E5993,1,0,1,0
Pitch for SDG Global Village -- v3 -- AR210817.xlsx,example meeple calculus:AC100808,0,0,0,0
column_quality_case_wise_priority.xlsx,v_dn_o_v:G5,1,0,1,0
2015_07.xlsx,Sheet:AB8,0,0,0,0
ABACUS_NUMSPECSTOT (Autosaved).xlsx,ABACUS_NUMSPECSTOT:AS1505,1,0,1,0
2019_02_13_4020Pa_well1.xlsx,Cn averaged:A89,1,0,1,0
0010_21R04-LeMans-QLY_Mech.xlsx,708:R46,1,0,1,0
Stock 19.04.20.xlsx,Target & Achivement:D10,54,1,27,1
2020-09 Cleaned.xlsx,202009-divvy-tripdata:C37203,2,0,1,0
chris_germany__1697__2000 Calp_daily 2000.xlsx,MAY 2000:AD3,0,0,0,0
vkaminski__40790__CASH_Elba_04112000wML.xlsx,Elba:F7,293,2,32,2
vicon_udp_teensy.xlsx,200Hz_with_extra_64_python_xbee:B2,5,0,2,0
2019-07-18-0854_angelica_archangelica.xlsx,Measurements:E13,20,0,5,0
2020_03_23_SBU_Sample_Event_Info_Field_2_with_date_field_cleaned-xlsx.xlsx,2020_03_23_SBU_Sample_Event_Inf:H585,1,0,1,0
605f28e80e59f.xlsx,Province:B10,1,0,1,0
BASE DE MEDIOS ESCRITOS (2).xlsx,Hoja1:H7,1,0,1,0
psagot_2015_1_283.xlsx,סיכום נכסי ההשקעה:B25,8,0,4,0
Data_04_MAG_expression_tables.xlsx,RNA_MAG_table_L221_L304:L323,5,0,4,0
QRE.xlsx,Benefit functions:D13,1,0,1,0
laravel-excel-1c1xeWg51uvrA2u8h5nKCPbxqUulxBiQ.xlsx,Ammortization:K8,100,1,55,1
Yellow River Habitat Data (1).xlsx,Site-040:F106,1,0,1,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B27%2BApril%2B2021.xlsx,Table 4 - Delayed Discharges:B77375,2,0,1,0
kate_symes__18908__New Notification Report 0101.xlsx,Dec 2000:G16,1,0,1,0
20140615_genomicanalysis-workbook.xlsx,IsoID:AA9,4,0,3,0
Eastern_PA_Schools.xlsx,dictionary:A10,1,0,1,0
MDC_NTTR_FUN-MAP_20201103.xlsx,ROUTE:G3,20,0,17,0
2017下期間接費遂行状況 - V応.xlsx,V応:S15,22,1,10,1
Twin_house_O5_exp1_10minR1_volum.xlsx,Twin_house_O5_exp1_10min:D6318,6,0,5,0
chachis2.xlsx,2012:A3,2,0,2,0
Equity investor SUP matrix.xlsx,Equity investor ownership:CE88,1,0,1,0
Easy.xlsx,Easy:K3,5,0,1,0
ZBB_Harmonisation_dBvNtst.xlsx,Dropdown_List:N4,1,0,1,0
nycTweets.xlsx,nycTweets:L769,3,0,2,0
TigerDirect.xlsx,Domain Freq:B140220,2,0,2,0
Texas Local Governments.xlsx,GSA SAM Data:M3768,1,0,1,0
mary_fischer__25620__77M.xlsx,E12.XLS:M33,15,0,15,0
AdimAdimVeriMadencisi-07_RapidMiner-01_RegresyonBitcoin.xlsx,bitcoinEMA:B7,7,0,3,0
【第8回当日配布料】問題演習_第2回_確率.xlsx,（演習問題２）NYの気温データ:B14,1,0,1,0
SalesDashboard_Excel.xlsx,Datacards calculation:A3,1,0,1,0
2021-12QC_molds_monthly_v2_until14.xlsx,wieght_report:E17,4,0,4,0
uniworld_dipimp_test.xlsx,American Affiliates:E7092,1,0,1,0
Annex3_protocol_metadata_evaluation.xlsx,YES or NOT answers:Y9,2,0,1,0
Collocation_Data.xlsx,AllData-Collocation:F14531,20,1,20,1
StarterBookH Homework .xlsx,Bonus Backers Count:B813387,1,0,1,0
10gen_stwd_pct.xlsx,Lt Gov to Voting Statistics:M42,17,0,17,0
excel_data_exploration.xlsx,formating-tables-formulas:G17,1,0,1,0
loc.xma.stage.xlsx,stage(掉落):D3,118,1,118,1
Human interpretation performance.xlsx,A_Cartesian:G625,6,0,4,0
B_io.xlsx,ft.MPI.B.16:C6,1,0,1,0
Weather_Machakos-5PFA.xlsx,MK135PFA:K8457,1,0,1,0
Listado_Socios_Aero.xlsx,Cuotas:AC1,0,0,0,0
scsd8.xlsx,plstdscsd8:CG2,2,0,2,0
07-04-2015_06_34_45 pm.xlsx,CHEQUES ANULADOS:L102,5,0,2,0
Supplemental_File_2.xlsx,Metab Abbr iJR904:B225757,1,0,1,0
Weekly-covid-admissions-and-beds-publication-201105.xlsx,MV beds COVID:B893,190,5,2,5
动态控制（铸造第一天）.xlsx,0913:C3,2,0,2,0
Sn132.xlsx,ExpSep:I6,1,0,1,0
工作簿1-20181122164802462.xlsx,不良明细:CBJ5,1,0,1,0
OrangeJuiceBlending.xlsx,Robust Optimization Model:D8,10,0,10,0
May_2011.xlsx,Formatted Data:F1800,80,0,21,0
210_Vs30_220.xlsx,minvs30_200~299:I321,2,0,2,0
covidImpact.xlsx,Sheet2:H31168,1,0,1,0
forecast1.xlsx,load:B1490,1,0,1,0
Stay.xlsx,FM=2:C40,1,0,1,0
LEITE_COMPOSIÇÃO.xlsx,Plan1:Q788,12,0,4,0
Football Team Dataset MGSC661.xlsx,22:I4,1,0,1,0
55oCnnIYyk08ooKH8aaexUO7XBVHwl7WqX11Jn6u.xlsx,formato:D16,1,0,1,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B2%2BJune%2B2021.xlsx,Table 4 - Delayed Discharges:B77375,2,0,1,0
2.13.Practical-example.Descriptive-statistics-lesson.xlsx,Location:C14,17,1,5,1
City Summary Template 1.xlsx,City Summary:B58,5,0,3,0
北京丽泽功能_集成测试20180118_v1.xlsx,报告:E20,5,0,3,0
EU-28_LAU_2016.xlsx,Overview POP_2016:A10,12,0,2,0
体验课资料_双十一淘宝美妆数据.xlsx,体验课资料_双十一淘宝美妆数据:D10727,1,0,1,0
migdal_2016_3_99162.xlsx,Sheet1:C5,1,0,1,0
CalendarizacionV2.xlsx,AA:L14,1,0,1,0
netCutWL_maxcut_boomcore_2048.xlsx,netCutWL:B148891,10,0,10,0
file5a6b793273ec5.xlsx,Ene 2017:B34,4,0,4,0
spread_input_jul30_1_12h.xlsx,Truckstops:C599,4,0,2,0
10912查處名單.xlsx,統計表:F8,7,0,4,0
Teile.xlsx,Batterien:D7,2,0,1,0
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B16%2BNovember%2B2021.xlsx,Table 4 - Delayed Discharges:B347946,2,0,1,0
Indicadores_de_Salud_DataCount_PivotTable.xlsx,Indicadores_de_Salud:AU496,1,0,1,0
MSU_Cheng_Chicken_PlexSeq_Report_090517_Remaining_Indels.xlsx,QC:C3,3,0,3,0
工作簿1 - 副本-20181123111607388.xlsx,不良明细:CBJ5,1,0,1,0
DR2 Voice Line Transcripts.xlsx,English Transcripts:I5026,2,0,1,0
9.1-9.31日福龙结算单(12)_9.xlsx,8.6:T13,6,0,4,0
short_msg_option_info_data.xlsx,备份:B16111,3,0,2,0
Invoice-20200908084005.xlsx,Sheet1:C5282,2,0,2,0
订单管理系统.xlsx,客户下单明细表:J12018,2,0,2,0
Copia_de_REPORTE_JULIO_INSTRUCTOR_v3_2.xlsx,RMI - JULIO 2017:U17,1,0,1,0
Stock 16.06.20.xlsx,Target & Achivement:D13,54,0,27,1
VA_FOOT_new.xlsx,Cmp:U55,10,0,7,0
LE2018 ward-by-ward results (updated 08.05.18)_ID.xlsx,Totals:BA152,15,1,3,1
ru-fit.xlsx,mTBI calculations 2S:W41,13,0,8,0
laravel-excel-JjdsWGzeyftstYP2YYnTXWTtkhtrukD3.xlsx,ALL:A2162,2,0,1,0
Sprint Backlog .xlsx,Sprint 4:F7,9,0,3,0
SoA TEMP V3.11.0.xlsx,Setup1:R2079,16,0,11,0
特价增量、延期申请书功能设计-Ver20180412.xlsx,增量延续模板-old:P20,1,0,1,0
team_sw_metrics.xlsx,Indiv:AD2,1,0,1,0
Class_Data_20190627.xlsx,1-2:X10,2,0,1,0
Gastos.xlsx,Iniciales (PRESUPUESTO):BD15,2,0,2,0
新征程第二期2019-10月-1.xlsx,Sheet1:N3,159,1,46,1
stop_totals.xlsx,Sheet1:F3129,1,0,1,0
2020-02-10 0820 Analysis.xlsx,data:N2,1,0,1,0
tesTemplate.xlsx,TES 2035 (value):AT11,4,0,4,0
3 Preliminary Sizing.xlsx,Moment-Frame:D368,22,0,12,0
1205SIL (Guilt).xlsx,Networking:K60,16,0,15,0
poai.xlsx,TOTAL 2021:B6,4,0,2,1
case01_dataMining.xlsx,Visualização dos Resultados:I16,1,0,1,0
outliers complete.xlsx,outliers complete:I1859,1,0,1,0
Country_Data.xlsx,Sheet3:C8,1,0,1,0
134-132-2 QUOTE INCOMPLETE.xlsx,Cash Flow:H12,119,1,36,1
SLC Corp 16-17.xlsx,23878:H17,4,0,4,0
quest.xlsx,quest:A148,2,0,1,0
coronavirus.xlsx,Sheet1:A129,1,0,1,0
pppm.xlsx,penelitian:A17,1,0,1,0
indexes for automatovie sector.xlsx,ReferenceData:C1005,1450,687,29,687
工作簿1-20181123115814614.xlsx,不良明细:CBJ5,1,0,1,0
quest_design_JP_myth_01_ishikawa_test.xlsx,プレイレポート非想定PT:F39,1,0,1,0
Processed Data-pre.xlsx,NormalData:AD553,55,0,3,0
recentAPIdata2019.xlsx,Sheet:N32501,1,0,1,0
relacao_geral_-_vodanet_-_25-10-2013.xlsx,Faturamento:H391,1,0,1,0
Test_Result.xlsx,ACS:C2,2,0,2,0
2019-06-19-0919_aristolochia_tormentosa.xlsx,Measurements:E13,20,0,5,0
202008-financial-package.xlsx,YTD Combined:N1,135,1,95,1
SHW 4月 補料費用.xlsx,Department:A2,6,0,2,0
employmentForecast_presto.xlsx,dataOrig:L539,11,0,9,0
StarterBook_SC.xlsx,Bonus:B10,9,0,3,0
单周期硬布线控制器表达式自动生成2021-4-5.xlsx,真值表:D35,6,0,1,0
resultsWithVarPersonwise.xlsx,Openface SGD SDERR:D22,11,0,7,0
Computer-Vision-Basics-in-Excel-0-Introduction-and-Outline.xlsx,LocalAvg:K6,5,0,1,0
工作簿1 - 副本-20181123095141663.xlsx,不良明细:CBJ5,1,0,1,0
ML_Flatsheet_Revised.Asset.xlsx,ML_Flatsheet_Revised Updated:H11641,1,0,1,0
Vendas_ASN_depto2_total.xlsx,Graf Seção Dia 24 meses:P364,3,0,2,0
Indicadores_da_Transparencia_-_Fevereiro_-_2017_-_Secretarias.xlsx,CGE:M19,4,0,2,0
2017ChinFRAMBP_StockProfilesJul24_2017xlsx.xlsx,CodesLoaded:CD441,1,1,1,1
KickstarterChallengeWColDeletes.xlsx,OutcomesBasedOnGoals:D2,4,0,1,0
bank_term_deposit.xlsx,DAILY RANGE:C4,3,0,3,0
advance_excel_project.xlsx,Sheet7 (2):C4,4,0,1,0
工作簿1 - 副本-20181124102119337.xlsx,不良明细:CBJ5,1,0,1,0
lisa_gang__22253__EPE_APRIL_2002.xlsx,APRIL (2):O24,10,0,7,0
Copy of mytable_customer_details- solution.xlsx,Table5_Dates:A19,5,0,1,0
CL2.xlsx,Sheet30:B35,7,0,2,0
relacao_geral_-_vodanet_-_26-09-2012.xlsx,Semanal:C2,10,0,8,0
O-1.xlsx,FY 2018 Total PB Requests with:L39692,1,0,1,0
SwordFish2013Pools_20131031.xlsx,Longsword - Open:C16,45,2,15,2
Bone_1.xlsx,Bone_1:C14878,1,0,1,0
1620531665899-test-upload-node.xlsx-ekonomi.xlsx,Sheet1:D4257,1,0,1,0
Capstone_Lariat.xlsx,2019_Fleet_Planning:C17,20,1,15,1
02_IS_COVID19_SOUHRN_risk_2020listopad24.xlsx,Mapa_kraje_vyvoj:B2,7,0,7,0
data mua hàng  5.10.xlsx,05.10.2020:I32,60,1,2,1
COVID-19%2BDaily%2Bdata%2B-%2BTrends%2Bin%2Bdaily%2BCOVID-19%2Bdata%2B-%2B6%2BMay%2B2021.xlsx,Table 4 - Delayed Discharges:B77375,2,0,1,0
07-04-2015_02_28_44 pm.xlsx,CHEQUES ANULADOS:L102,5,0,2,0
代码自测结果表_梁明明.xlsx,代码自测结果表:E15,2,0,2,0
日本東京茨城0719-0723_回國後更新 (2).xlsx,明細:D35,10,0,8,0
relacao_geral_-_vodanet_-_01-10-2013.xlsx,Faturamento:H391,1,0,1,0
numResponses.xlsx,March 2014 numResponses:G2,3,0,2,0
FINAL_EXCEL.xlsx,Rank:B12,5,0,1,0
data_label.xlsx,Sheet2:I8,1,0,1,0
Day4.xlsx,Calculations:QX215,3,0,3,0
工作簿1-20181122124718157.xlsx,不良明细:CBJ5,1,0,1,0
pop_development.xlsx,Percentages:D133,2,0,1,0
T10-2019 SAN XUAT.xlsx,thang luong:F5,112,1,28,1
DRAFT_COC_database_20200915_2056_SENT_TO_NTMWD.xlsx,COC_RiskScore:S1,4,0,4,0
03_IS_COVID19_DENNI_DATA_risk_vyvoj_2021leden13.xlsx,Výskyt COVID-19 KRAJE:D23,10,0,6,0
informe-seguridad-social-octubre-2018.xlsx,Primas RV y SP x Cñía:T31,7,0,4,0
DICEIMBRE__DIEGO_LUIS_PLAZA_RIVERA.xlsx,RMI - ENERO 2017:AE33,0,0,0,0
REMISIONES--DICIEMBRE    --- 2 0 1 4.xlsx,OBRADOR REM :A2,265,2,265,2
Pessenda_1996.xlsx,fraction:D11,2,0,1,0
companies.json-industry-4-0.json-match-terms.xlsx,stats:B10,3,0,3,0
Insights.xlsx,Pivot3:G73,3,0,2,0
1.1 nba pivots.xlsx.xlsx,Box Scores:F356994,4,0,4,0
Kickstarter_Challenge 1.xlsx,Outcomes Based on Goals:D4,4,0,1,0
Bouquet_of_Channels.xlsx,ZEE:E626,2,0,2,0
realme stock 27.01.21.xlsx,Final Stock:I65,9,0,6,0
manual_grad_rates_corrections_2018.xlsx,grad_rates:R24,3,0,2,0
best_settings_dfr.xlsx,prec@10:AF95,1,0,1,0
oysters_gtm.xlsx,SPAT:D6025,1,0,1,0
px-x-1702020000_105 - Parteien - filledup.xlsx,px-x-1702020000_105:C43389,1,0,1,0
Template - Workspace Calculator.xlsx,Extras:G52,44,1,9,1
ecm05.xlsx,DISKBUSY:AP405,4,0,4,0
start_2000-sim-diff.xlsx,sim-diff:B171,3,0,2,0
Social Media.xlsx,Sheet1:N161,2,0,1,0
dprst.xlsx,Sheet1:C1966,1,0,1,0
dt upload SIMP MEI 2018.xlsx,Sheet2:A643,1,0,1,0
Sparks  - Prater AM.xlsx,peds:A33,89,3,46,3
CC月报_用户2_chen_最新.xlsx,图-活跃-公式:A72,1,0,1,0
House_Election_Data_1994.xlsx,Candidates:F13,1,0,1,0
test-products.xlsx,луковатый:J9,8,0,4,0
YMIPS_value.xlsx,YMIPS_BC_value:I3489,1,0,1,0
数据分析岗位招聘分析.xlsx,筛选职位:P4738,3,0,1,0
Transfer application form (1).xlsx,MASTERSHEET:B28,2,0,2,0
PWN00400-B NON STND QUOTE.xlsx,Cash Flow:H12,119,1,36,1
UWP_Pointer_Log.xlsx,Drag_Swipe:L5,4,0,4,0
All naked-eye visible stars & nebulae.xlsx,Sheet1:E1083,1,0,1,0
Requirements_Quality_Scores_Baseline_792019..xlsx,Baseline Error Count:D1,6,1,3,1
AdBase_Schema_v2016-1(273).xlsx,BI:B1413,1,0,1,0
Stock 08.06.20.xlsx,Target & Achivement:D13,54,1,27,1
CS461_Gantt_Chart.xlsx,Sheet1:D14,1,0,1,0
restaurants_시트로나눔_1102.xlsx,식육(숯불구이):AA42,0,0,0,0
Oithona_Microsetella_1.xlsx,Лист1:T1814,2,0,1,0
ZiRA v1.0 Spreadsheet+Matrix July 11 2021+EN.xlsx,BA x IO:GB38,2,0,2,0
FlowCalib.xlsx,Napa:X7,2,0,2,0
jay_reitmeyer__13740__Wood Report 9_17_01 thru 9_30_01.xlsx,Pivot Table:J90,1,0,1,0
VIL-2015-10.xlsx,OCT 10:Q10,9,0,4,0
2016年新台账20160411(需求整理).xlsx,车间信息表T:L3,2,0,2,0
2020 State Tract 44.xlsx,June:A27,1,0,1,0
初中科学浙江初中科学中考真题及模拟试卷分析表2的副本.xlsx,Sheet1:AK618,0,0,0,0
Dashboard_M5_Price_Monthly_2018-09-17-02-09-03.xlsx,SNG:I43106,1,0,1,0
v9.xlsx,pv calculator:AA12,0,0,0,0
Distrito-5.xlsx,DETERMINACION:D6,30,1,27,1
