fileName,Max Dep Ref,NoCompLookupSize,NoCompLookUpTime,NoCompPostProcessedLookupSize,NoCompPostProcessedLookupTime
tracy_geaccone_000_1_1.pst.203.xls,Pivot table:G15,5,0,2,0
matthew_lenhart_001_1_1.pst.147.xls,OP.Power Desk Daily Price:B7,61,0,2,0
peter_keavey_000_1_1.pst.116.xls,Reported:G67,1,0,1,0
theresa_staab_000_1_1.pst.228.xls,IMBALANCE:D27,18,0,18,0
holden_salisbury_000_1_1.pst.37.xls,Sheet1:C16,3,0,3,0
kate_symes_000_1_1.pst.1154.xls,4-9:F38,1,0,1,0
louise_kitchen_000_1_2_1.pst.190.xls,Summary Average Term:IH22,0,0,0,0
darrell_schoolcraft_000_1_1_1.pst.152.xls,Jan 2002:A6,31,0,1,0
chris_germany_000_1_1_1.pst.112.xls,Oct-00 EPA:K139,11,0,9,0
phillip_allen_001_1_1.pst.414.xls,Sheet1:C28,4,0,3,0
benjamin_rogers_000_1_1.pst.155.xls,Project Tax:B12,175,2,14,2
chris_germany_000_1_1_1.pst.14.xls,Sheet1:F19,7,0,7,0
richard_sanders_001_1_2.pst.137.xls,Attachment A:K7,1,0,1,0
daren_farmer_001_1_1.pst.1273.xls,Hours:B1,2,0,1,0
theresa_staab_000_1_1.pst.158.xls,Summary:F30,9,0,9,0
mark_taylor_000_1_1.pst.125.xls,EOL New Countries:A44,14,0,1,0
daren_farmer_001_1_1.pst.1079.xls,EGM 60:D14,53,1,2,1
sally_beck_000_1_1_1_1.pst.224.xls,Revised Headcount:F5,9,0,9,0
stacey_white_000_1_1.pst.241.xls,Detail Expenses:D58,51,1,4,1
john_lavorato_000_1_1_1.pst.12.xls,Top:S19,1,0,1,0
rick_buy_000_1_1_1_1.pst.127.xls,Graph Data Aug 27:C166,12,0,4,0
john_forney_000_1_1.pst.5.xls,MAY1:H19,14,1,9,1
elizabeth_sager_000_1_1.pst.22.xls,Teams:L3,4,0,1,0
phillip_m_love_001_1_1.pst.173.xls,Orig Sched:N72,5,0,4,0
chris_germany_000_1_2.pst.10.xls,external:C19,66,1,47,1
michelle_lokay_000_1_2_1.pst.17.xls,NW:AB5,4,0,4,0
darrell_schoolcraft_000_1_1_1.pst.393.xls,03- (01):D10,49,0,24,0
rick_buy_000_1_1_1_1.pst.118.xls,Tickers & Explanation:B48,70,1,8,1
benjamin_rogers_000_1_1.pst.79.xls,Dominion Bid:C7,188,1,32,1
darrell_schoolcraft_000_1_1_1.pst.717.xls,Allocation:B9,80,0,72,0
phillip_m_love_000_1_1.pst.114.xls,UA4:F2,155,2,78,2
andy_zipper_000_1_1.pst.79.xls,DD-ENA:F500,8,1,4,1
craig_dean_000_1_1.pst.21.xls,Sheet1:C3,41,0,7,0
richard_sanders_000_1_1_1.pst.73.xls,Schedule 1 (L):K118,98,1,86,1
louise_kitchen_000_1_1_1_1.pst.230.xls,Template:B16,7,1,7,1
robert_badeer_000_1_1.pst.129.xls,VaR:O39,3,0,3,0
benjamin_rogers_001_1_1.pst.35.xls,Sheet1:H11,11,0,11,0
hunter_shively_000_1_1.pst.362.xls,DAILY:AF2,0,0,0,0
dutch_quigley_000_1_1.pst.151.xls,Sheet1:G34,4,0,3,0
mark_guzman_000_1_1_1.pst.122.xls,West Power Position:R12,11,0,8,0
jay_reitmeyer_000_1_1.pst.207.xls,CurveFetch:E2,30,0,1,0
phillip_platter_000_1_1.pst.64.xls,EES-Schedule day 1:F60,9,0,8,0
kevin_presto_000_1_1.pst.337.xls,NPCC:H11,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.753.xls,Sheet1:G15,3,0,3,0
darrell_schoolcraft_000_1_1_1.pst.143.xls,22:C9,7,0,3,0
louise_kitchen_001_1_1_1.pst.277.xls,Executive:C16,20,0,7,0
phillip_allen_000_1_1.pst.193.xls,weekly:F16,10,0,8,0
daren_farmer_000_1_1.pst.1189.xls,Sheet1:E7,231,3,230,3
kate_symes_001_1_1.pst.10.xls,Dec 2000:G15,1,0,1,0
jonathan_mckay_001_1_1.pst.195.xls,quotes:V106,1,0,1,0
louise_kitchen_000_1_2_1.pst.221.xls,Hall:X98,2,0,2,0
lynn_blair_000_1_1.pst.20.xls,12-31-'98:B56,23,0,2,0
craig_dean_000_1_1.pst.112.xls,Blank:V29,1,0,1,0
stacey_white_000_1_1.pst.5.xls,Delta (PV) Position as of 11-29:E273,5,0,3,0
errol_mclaughlin_jr_000_1_1.pst.133.xls,Surety Bond Annuity:B11,8649,176,2879,181
gerald_nemec_000_1_1.pst.3.xls,Sheet1:L10,1,0,1,0
drew_fossum_000_1_1.pst.131.xls,Misc. Exp. Sup:N17,11,0,5,0
stacey_white_000_1_1.pst.16.xls,Sheet1:F368,7,0,7,0
phillip_allen_000_1_1.pst.215.xls,weekly:F16,10,0,7,0
don_baughman_000_1_1.pst.202.xls,8-1:C20,37,1,17,1
lisa_gang_000_1_1.pst.326.xls,BASE GENERATION FORECAST:C10,7,0,1,0
daren_farmer_000_1_1.pst.248.xls,BMSPT066:A8,271,7,186,7
kam_keiser_000_1_1.pst.227.xls,CA basis:D72,209,1,209,1
jeff_dasovich_000_1_1_1.pst.27.xls,Exhibit 1:E7,8,0,7,0
thomas_martin_000_1_1_1.pst.211.xls,Assumptions:C16,21,0,20,0
rick_buy_000_1_1_1_1.pst.39.xls,May:AK6,4,0,1,0
vkaminski_001_1_2_1.pst.100.xls,Forward Curves:C8,4080,84,240,86
louise_kitchen_000_1_1_1_1.pst.203.xls,Sheet1:A4,11,0,1,0
scott_neal_000_1_1.pst.112.xls,STOR951:D13,13,0,4,0
mary_fischer_000_1_1.pst.277.xls,E12.XLS:M32,15,0,15,0
john_griffith_000_1_1.pst.181.xls,TerreEconoms:C4,481,6,363,6
cara_semperger_000_1_1.pst.39.xls,2 (4):P20,2,0,2,0
theresa_staab_000_1_1.pst.264.xls,Nominations:V18,5,0,5,0
vkaminski_001_1_2_1.pst.138.xls,Forward curve model:B2,148,1,6,1
gstorey_000_1_1.pst.18.xls,Sheet1:G4,2,1,2,1
michelle_lokay_000_1_2_1.pst.259.xls,by type_area:G4,70,1,69,1
kimberly_watson_000_1_1.pst.87.xls,Sheet1:C24,31,0,2,0
kevin_presto_000_1_1.pst.171.xls,NPCC:H11,2,0,2,0
lisa_gang_000_1_1.pst.93.xls,LOSSES:C16,3,0,2,0
john_hodge_000_1_1.pst.98.xls,Sheet1:C5,1,0,1,0
daren_farmer_000_1_1.pst.1426.xls,GC Recon:C8,123,1,4,2
benjamin_rogers_000_1_1.pst.41.xls,Data Entry:D41,25,1,2,1
sally_beck_001_1_1_1_1.pst.299.xls,Panama:B20,2,0,1,0
bill_williams_iii_000_1_1.pst.66.xls,Sheet2:C5,2,0,2,0
scott_neal_000_1_1.pst.691.xls,Sheet1:E32,180,3,109,3
darrell_schoolcraft_000_1_1_1.pst.287.xls,22:C9,7,0,3,0
phillip_m_love_000_1_1.pst.141.xls,Summary:D8,9,0,8,0
louise_kitchen_000_1_1_1_1.pst.347.xls,2Q:I7,17,0,17,0
sally_beck_000_1_1_1_1.pst.251.xls,Enron Europe 1:A2,77,1,1,1
paul_lucci_000_1_1.pst.33.xls,Nominations:V18,5,0,5,0
lisa_gang_000_1_1.pst.160.xls,day 2:AA12,0,0,0,0
stacey_white_000_1_1.pst.279.xls,BRA Power:A6,4385,376,1099,378
marie_heard_000_1_1.pst.14.xls,Momma Credit Form :I29,3,0,3,0
phillip_allen_000_1_1.pst.109.xls,weekly:I37,11,0,8,0
darron_c_giron_000_1_1_1.pst.138.xls,Sheet1:G4,1,0,1,0
jonathan_mckay_000_1_1.pst.154.xls,Enron Direct Deal Sheet:B10,52,1,26,1
theresa_staab_000_1_1.pst.120.xls,Enron IT:L14,127,1,64,2
kate_symes_000_1_1.pst.1048.xls,Dec 2000:G15,1,0,1,0
peter_keavey_000_1_1.pst.191.xls,Reported:G67,1,0,1,0
benjamin_rogers_001_1_1.pst.139.xls,Homestead:D58,41,1,41,1
theresa_staab_000_1_1.pst.370.xls,Nominations:V18,5,0,5,0
darron_c_giron_002_1_1_1.pst.157.xls,30 Year:J3,2162,32,722,34
kim_ward_000_1_2.pst.206.xls,Detail:B5,243,4,83,5
tracy_geaccone_000_1_1.pst.295.xls,EGM EXP:K7,7,0,7,0
jeffrey_a_shankman_000_1_2.pst.126.xls,Week #13 (2):G23,11,0,5,0
elizabeth_sager_001_1_1.pst.13.xls,EIM:C5,1,0,1,0
elizabeth_sager_000_1_1.pst.166.xls,Top Exposure cob 101101 :N94,1,0,1,0
darron_c_giron_000_1_1_1.pst.262.xls,Orig Sched:N17,4,0,3,0
lynn_blair_000_1_1.pst.139.xls,Detail:G67,3,0,3,0
monika_causholli_000_1_1.pst.15.xls,FOEX:D27,4,0,2,0
darrell_schoolcraft_000_1_1_1.pst.762.xls,July 01:A6,61,1,60,1
richard_shapiro_000_1_1.pst.151.xls,Sheet1:M21,5,0,5,0
chris_germany_000_1_1_1.pst.130.xls,Nov-00 EPA:L146,9,0,5,0
chris_germany_000_1_2.pst.1045.xls,Tenn:E58,349,4,12,4
louise_kitchen_000_1_2_1.pst.230.xls,Canada:C19,1,0,1,0
jay_reitmeyer_000_1_1.pst.234.xls,Curves:C3,258,4,125,4
daren_farmer_000_1_1.pst.1198.xls,Sheet1:C6,15,0,1,0
drew_fossum_000_1_1.pst.218.xls,Recap of captive vs non captive:H11,1,0,1,0
holden_salisbury_000_1_1.pst.7.xls,Jan 08-14:C17,7,0,7,0
kate_symes_000_1_1.pst.57.xls,Fri-Sat:Q5,3,0,3,0
marie_heard_000_1_1.pst.41.xls,Momma Credit Form :I29,3,0,3,0
kimberly_watson_000_1_1.pst.40.xls,Sheet1:F11,19,0,16,0
darron_c_giron_000_1_1_1.pst.165.xls,Run Query:D25,28,0,1,0
tracy_geaccone_000_1_1.pst.392.xls,ICAprest:AK18,4,0,3,0
paul_y'barbo_000_1_1.pst.58.xls,Commodity Charge:B22,9,0,9,0
rick_buy_000_1_1_1_1.pst.109.xls,Current Risk Pool:F12,5,0,2,0
daren_farmer_001_1_1.pst.1050.xls,DELV SUMMARY:A8,29,0,1,0
jeff_dasovich_000_1_1_1.pst.81.xls,GCIM & PBR:D20,3,0,3,0
darrell_schoolcraft_000_1_1_1.pst.521.xls,Sheet1:G15,3,0,3,0
sally_beck_001_1_1_1_1.pst.191.xls,Mgmt Summary:I15,24,0,20,0
andy_zipper_000_1_1.pst.88.xls,TRANSACTIONSUMMARYREPORT -1:N4780,9,0,3,0
lisa_gang_000_1_1.pst.45.xls,APRIL (17):R23,10,0,7,0
louise_kitchen_000_1_2_1.pst.172.xls,1101:G14,9,0,4,0
kim_ward_000_1_2.pst.166.xls,Sheet1:D9,20,0,11,0
scott_neal_000_1_1.pst.247.xls,AGA Storage:G320,1,0,1,0
tracy_geaccone_000_1_1.pst.151.xls,Trackers:D61,1098,16,100,17
kevin_presto_000_1_1.pst.288.xls,NPCC:H11,2,0,2,0
steven_merriss_000_1_1.pst.117.xls,APRIL (17):G35,7,0,4,0
kevin_presto_000_1_1.pst.105.xls,NPCC:H11,2,0,2,0
chris_stokley_000_1_1.pst.20.xls,0314-0324:H11,3,1,2,1
daren_farmer_001_1_1.pst.1185.xls,Dec 99:U11,5,0,5,0
lynn_blair_000_1_1.pst.178.xls,Oct 23 thru Oct 29:A4,50,0,15,0
lindy_donoho_000_1_1_1.pst.126.xls,Sheet1:D58,3,0,1,0
phillip_m_love_001_1_1.pst.348.xls,people:G23,11,0,8,0
dutch_quigley_000_1_1.pst.277.xls,Sheet1:A9,8,0,2,0
stacey_white_000_1_1.pst.419.xls,west all commodities:G67,5,0,5,0
chris_germany_000_1_2.pst.1103.xls,Monthly Volumes Needed:C12,4,0,3,0
chris_dorland_000_1_1_1.pst.31.xls,Results:K7663,2,0,2,0
mary_fischer_000_1_1.pst.453.xls,RETAIL4:C31,21,0,11,0
phillip_allen_000_1_1.pst.127.xls,weekly:I37,11,0,8,0
larry_may_000_1_1.pst.102.xls,OStrip1:P16,1,0,1,0
michelle_lokay_000_1_2_1.pst.142.xls,WOT by Month:U35,11,0,10,0
robin_rodrigue_000_1_1.pst.15.xls,Detail:J4400,1,0,1,0
scott_neal_000_1_1.pst.103.xls,STOR951:D13,13,0,4,0
lindy_donoho_000_1_1_1.pst.117.xls,PLAN00:E1,198,3,118,3
daren_farmer_000_1_1.pst.1054.xls,June 00:D52,19,0,19,1
kevin_presto_000_1_1.pst.144.xls,NPCC:H11,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.463.xls,22:C9,7,0,3,0
kimberly_watson_000_1_1.pst.3.xls,Current Est Vs. Forecast:D27,9,0,5,0
benjamin_rogers_001_1_1.pst.101.xls,Debt Calc.:B6,101,0,21,0
darrell_schoolcraft_000_1_1_1.pst.433.xls,by type_area:J4,70,0,69,0
don_baughman_000_1_1.pst.132.xls,Sheet1:C20,37,1,17,1
mark_taylor_000_1_1.pst.204.xls,Sheet1:B2,211,2,1,2
john_lavorato_000_1_2.pst.104.xls,Gas deals:E1329,1,0,1,0
hunter_shively_000_1_1.pst.411.xls,ENOVATE DPR2:M14,18,0,8,0
scott_neal_000_1_1.pst.972.xls,Floor Plan:I59,6,0,1,0
chris_germany_000_1_1_1.pst.79.xls,Daily Activity:B9,758,7,537,7
scott_neal_000_1_1.pst.778.xls,Sheet1:E30,160,2,94,2
sally_beck_001_1_2_1.pst.257.xls,RAW DATA (LONDON):A1,617,5,295,6
richard_shapiro_000_1_1.pst.142.xls,Sheet1:H11,5,0,5,0
chris_germany_000_1_2.pst.176.xls,Release Status:L31,2,0,2,0
lisa_gang_000_1_1.pst.103.xls,LOSSES:C16,3,0,2,0
benjamin_rogers_000_1_1.pst.128.xls,Income Statement:C5,6,0,6,0
jim_schwieger_000_1_1.pst.178.xls,Sheet1:C6,12,0,1,0
darron_c_giron_000_1_1_1.pst.350.xls,Sheet1:B2,45,0,40,0
matt_motley_000_1_1_1.pst.17.xls,SUM SO2:W26,14,0,14,0
kate_symes_000_1_1.pst.1181.xls,Dec 2000:G15,1,0,1,0
frank_ermis_000_1_1.pst.1.xls,Sheet1:J11,3,0,1,0
robert_badeer_000_1_1.pst.130.xls,VaR:O39,3,0,3,0
phillip_m_love_000_1_1.pst.627.xls,Adjusted:N2228,2,0,2,0
phillip_allen_000_1_1.pst.157.xls,weekly:I48,9,0,7,0
richard_ring_000_1_1.pst.154.xls,Sheet1:E21,8,0,7,0
matt_motley_000_1_1_1.pst.6.xls,Position By trader PRINT:N6,3,0,3,0
peter_keavey_000_1_1.pst.76.xls,Reported:G67,1,0,1,0
kate_symes_000_1_1.pst.761.xls,2-15:S8,3,0,2,0
joe_parks_000_1_1.pst.404.xls,Mar 2002:C17,34,0,4,0
jeffrey_a_shankman_000_1_2.pst.117.xls,Sheet1:H22,1,0,1,0
lisa_gang_000_1_1.pst.189.xls,Scheduling:AJ5,0,0,0,0
drew_fossum_000_1_1.pst.227.xls,TOP 25:E12,31,0,6,0
mike_carson_000_1_1.pst.39.xls,Options:B12,16,1,1,1
joe_parks_000_1_1.pst.120.xls,Tx Gulf Matrix:A181,176,2,88,2
mike_carson_000_1_1.pst.78.xls,Sheet1:C9,6,0,5,0
lisa_gang_000_1_1.pst.229.xls,BASE GENERATION FORECAST:C10,7,0,1,0
daren_farmer_001_1_1.pst.1080.xls,DELV SUMMARY:A8,30,0,1,0
scott_neal_000_1_1.pst.787.xls,Sheet1:E30,156,2,92,2
mary_hain_000_1_1.pst.11.xls,Exchange:C5,3,0,3,0
john_hodge_000_1_1.pst.191.xls,Confirmation:G6,11,0,11,0
daren_farmer_000_1_1.pst.811.xls,Nom:A10,18,0,1,0
benjamin_rogers_001_1_1.pst.110.xls,Debt:B32,666,10,25,11
lynn_blair_000_1_1.pst.148.xls,OCTOBER:F32,106,1,60,1
andy_zipper_000_1_1.pst.164.xls,Broker Data:C5,2,0,2,0
matt_motley_000_1_1_1.pst.56.xls,Sheet1:A33,38,0,20,0
scott_neal_000_1_1.pst.963.xls,Floor Plan:I59,6,1,1,1
john_arnold_000_1_2.pst.112.xls,Impact:O167,7,0,5,0
vkaminski_002_1_1_1.pst.17.xls,InterestRate:K139,546,6,273,7
don_baughman_000_1_1.pst.179.xls,Sheet1:C20,37,0,17,0
paul_y'barbo_000_1_1.pst.28.xls,LNG:J4,2915,34,1398,35
chris_germany_000_1_1_1.pst.186.xls,Feb Setup:V136,298,4,66,4
peter_keavey_000_1_1.pst.240.xls,Reported:G67,1,0,1,0
kim_ward_000_1_2.pst.368.xls,Data:AV7,60,0,4,0
darron_c_giron_000_1_1_1.pst.292.xls,Roll-10:B4,189,1,6,1
chris_germany_000_1_1_1.pst.160.xls,Tenn:V40,2,0,2,0
jonathan_mckay_000_1_1.pst.9.xls,Estate Time Sheet:Q27,4,0,3,0
chris_germany_000_1_2.pst.1112.xls,April EPA Vols:K336,16,0,13,0
scott_neal_000_1_1.pst.305.xls,STOR951:D13,13,0,4,0
kevin_presto_000_1_1.pst.162.xls,NPCC:H11,2,0,2,0
elizabeth_sager_000_1_1.pst.13.xls,Px - ISO :E15,9,0,9,0
errol_mclaughlin_jr_000_1_1.pst.52.xls,Sheet1:B12,16,0,1,0
keith_holst_000_1_1.pst.104.xls,Sheet1:B317,1,0,1,0
jeff_dasovich_000_1_1_1.pst.0.xls,Sheet1:C9,5,0,5,0
jason_wolfe_000_1_2.pst.28.xls,Sheet1:F2,10,0,5,0
phillip_allen_001_1_1.pst.168.xls,Project List:H48,37,0,20,0
louise_kitchen_000_1_2_1.pst.277.xls,Sheet1:C33,7,0,7,0
lisa_gang_000_1_1.pst.230.xls,Scheduling:AJ5,0,0,0,0
scott_neal_000_1_1.pst.200.xls,SLN 2848:B4,41,0,26,0
lisa_gang_000_1_1.pst.36.xls,APRIL (8):O24,10,0,7,0
harry_arora_000_1_1.pst.36.xls,Total Market Size:C136,130,1,13,2
tracy_geaccone_000_1_1.pst.190.xls,COSTS:D16,5,0,3,0
mike_swerzbin_000_1_1.pst.139.xls,Sheet1:AA17,0,0,0,0
phillip_m_love_000_1_1.pst.666.xls,0005 GL:U41,10,0,4,0
tracy_geaccone_000_1_1.pst.408.xls,Format:L14,55,1,55,1
phillip_allen_000_1_1.pst.224.xls,Unit Costs:T7,575,8,267,8
robin_rodrigue_000_1_1.pst.100.xls,SUM - C$:C7,20,0,20,0
louise_kitchen_000_1_1_1_1.pst.133.xls,total by commodity:G15,91,1,3,1
richard_ring_000_1_1.pst.80.xls,Floor Plan:I62,6,0,1,0
darrell_schoolcraft_000_1_1_1.pst.665.xls,Sheet1:J2,10,0,3,0
benjamin_rogers_001_1_1.pst.254.xls,Debt:B32,666,10,25,10
vkaminski_001_1_2_1.pst.129.xls,nCube:D18,67,1,11,1
darron_c_giron_002_1_1_1.pst.272.xls,Sheet2:D8,3,1,3,1
robin_rodrigue_000_1_1.pst.186.xls,Report:S41,17,1,16,1
benjamin_rogers_000_1_1.pst.146.xls,DCF-PV 3 years:C31,55,1,52,1
kim_ward_000_1_2.pst.109.xls,Historical:G15,7,0,7,0
theresa_staab_000_1_1.pst.0.xls,June01:B42,21,0,15,0
lisa_gang_000_1_1.pst.63.xls,LOSSES:C16,3,0,2,0
vkaminski_002_1_1_1.pst.232.xls,Sheet1:C10,400,4,200,4
jonathan_mckay_000_1_1.pst.359.xls,JonMckay-Mon8:B97,55,0,8,0
jeff_dasovich_000_1_1_1.pst.130.xls,Week #17:G23,11,0,5,0
sally_beck_001_1_1_1_1.pst.137.xls,YTD Mgmt Summary:I15,19,0,16,0
phillip_platter_000_1_1.pst.55.xls,Sheet2:A3,9,0,2,0
michelle_lokay_000_1_2_1.pst.124.xls,Astra's:L43,98,0,98,1
louise_kitchen_001_1_1_1.pst.480.xls,All Originators by Value:G45,152,2,3,2
chris_germany_000_1_2.pst.1159.xls,Ces Retail:J1,343,4,303,4
michelle_lokay_000_1_2_1.pst.295.xls,Sheet1:B9,7,0,6,0
lynn_blair_000_1_1.pst.122.xls,27349:C42,7,0,6,0
richard_sanders_001_1_1_1.pst.7.xls,Sheet1:N28,11,1,7,1
vkaminski_000_1_1_1.pst.278.xls,READDATA:AD6,0,0,0,0
jeffrey_a_shankman_000_1_2.pst.183.xls,Mgmt Summary:I15,19,0,16,0
lisa_gang_000_1_1.pst.259.xls,BASE GENERATION FORECAST:C10,7,0,1,0
mike_carson_000_1_1.pst.66.xls,Sheet1:D14,5,0,4,0
scott_neal_000_1_1.pst.217.xls,Sheet1:N19,76,1,30,1
tori_kuykendall_000_1_1_1.pst.105.xls,Sheet1:B9,1,0,1,0
john_forney_000_1_1.pst.16.xls,Target:A4,31,0,1,0
matthew_lenhart_001_1_1.pst.183.xls,Power West Price Off Peak-Tim:A1,2,0,2,0
diana_scholtes_000_1_1.pst.57.xls,Sheet1:B24,9,0,5,0
sally_beck_000_1_1_1_1.pst.260.xls,Hotlist - Identified :Q60,4,0,4,0
darrell_schoolcraft_000_1_1_1.pst.406.xls,Sheet1:G15,3,1,3,1
kenneth_lay_000_1_1_1_1.pst.42.xls,ENRON:E18,20,1,20,1
benjamin_rogers_001_1_1.pst.227.xls,SOURCEDATA:C13,65,1,11,1
lisa_gang_000_1_1.pst.159.xls,BASE GENERATION FORECAST:C10,7,0,1,0
chris_germany_000_1_2.pst.1015.xls,northeast:H19,4,0,3,0
benjamin_rogers_000_1_1.pst.32.xls,Northeast Pricing:K7,3,0,1,0
richard_ring_000_1_1.pst.53.xls,Proposal Spreadsheet:F17,4,0,1,0
lindy_donoho_000_1_1_1.pst.6.xls,Buy House & Buy 1 Condo (2):E26,9,0,4,0
chris_germany_000_1_2.pst.102.xls,Sheet1:B8,63,1,7,1
lisa_gang_000_1_1.pst.75.xls,LOSSES:C16,3,0,2,0
louise_kitchen_000_1_2_1.pst.189.xls,Earnings By Month:AF16,3,0,3,0
kimberly_watson_000_1_1.pst.96.xls,WOT by Month with Red Rock:AL20,10,0,10,0
rick_buy_000_1_2_1.pst.118.xls,Amort:A42,145,6,54,6
kevin_ruscitti_000_1_1.pst.142.xls,Sheet1:C53,4,0,2,0
phillip_platter_000_1_1.pst.28.xls,day 2:F60,10,0,9,0
kimberly_watson_000_1_1.pst.10.xls,by type:J4,70,1,63,1
daren_farmer_000_1_1.pst.1084.xls,June 00:H54,19,0,19,0
phillip_allen_001_1_1.pst.380.xls,Stabilized:B6,129,1,38,1
mike_grigsby_000_1_1_1.pst.111.xls,DATA:E163,1,0,1,0
richard_ring_000_1_1.pst.124.xls,Jan:H558,3,0,3,0
mary_fischer_000_1_1.pst.268.xls,E12.XLS:M32,15,0,15,0
daren_farmer_000_1_1.pst.239.xls,BMSPT066:A8,274,8,183,8
dutch_quigley_000_1_1.pst.121.xls,Sheet1:P20,1,0,1,0
lindy_donoho_000_1_1_1.pst.17.xls,WOT by Month thru 2010:H32,225,8,216,8
john_lavorato_000_1_1_1.pst.1.xls,Sheet1:V18,5,0,4,0
frank_ermis_000_1_1.pst.160.xls,CurveFetch:E2,30,0,1,0
chris_germany_000_1_2.pst.57.xls,Daily Activity:E14,29,0,7,0
frank_ermis_000_1_1.pst.15.xls,PLANTS:Y31,529,11,232,11
chris_germany_000_1_2.pst.87.xls,Apr 2002:C18,34,0,4,0
phillip_m_love_001_1_1.pst.137.xls,Sheet2:G5,216,2,119,2
richard_shapiro_001_1_2.pst.204.xls,Sheet1:D16,3,0,3,0
shelley_corman_000_1_1.pst.46.xls,Feb 2001:D38,1,0,1,0
lisa_gang_000_1_1.pst.317.xls,Scheduling:AJ5,0,0,0,0
scott_neal_000_1_1.pst.23.xls,AGA Storage:G386,1,0,1,0
scott_neal_000_1_1.pst.159.xls,Sheet1:F10,7,0,7,0
chris_germany_000_1_1_1.pst.159.xls,Sheet1:S17,78,0,39,0
daren_farmer_000_1_1.pst.122.xls,Unify Recon:B8,30,0,1,0
john_hodge_000_1_1.pst.51.xls,ENA Fincl  Pos 11262001 detail:S63,3,0,3,0
kate_symes_000_1_1.pst.778.xls,Deals:L3,19,1,7,1
monika_causholli_000_1_1.pst.135.xls,ENE Universe:F101,20,0,10,0
michelle_lokay_000_1_2_1.pst.212.xls,by type_area:J4,71,1,70,1
larry_campbell_000_1_1.pst.635.xls,Certification Form:I26,24,0,15,0
darrell_schoolcraft_000_1_1_1.pst.735.xls,Sheet4:I1,16,0,16,0
kevin_hyatt_000_1_1.pst.144.xls,Station #2 Discharge:G100,8,0,8,0
kevin_presto_000_1_1.pst.132.xls,NPCC:H11,2,0,2,0
lisa_gang_000_1_1.pst.286.xls,day 2:AA12,0,0,0,0
lisa_gang_000_1_1.pst.200.xls,EES-Schedule day 1:AA12,0,0,0,0
scott_neal_000_1_1.pst.317.xls,Sheet1:L48,72,1,51,1
drew_fossum_000_1_1.pst.342.xls,Sempra_1_Expired:F19,17,0,12,0
jeffrey_a_shankman_000_1_2.pst.214.xls,Rate Increase Model:E11,19,0,14,0
chris_germany_000_1_2.pst.119.xls,Sheet1:J6,2,0,2,0
kevin_presto_000_1_1.pst.276.xls,NPCC:H11,2,0,2,0
joe_parks_000_1_1.pst.548.xls,Bridgeline DPR2:M12,17,0,7,0
louise_kitchen_000_1_2_1.pst.347.xls,Gas Trading:D35,1,0,1,0
mary_hain_000_1_1.pst.124.xls,Sheet1:C7,31,0,8,0
jim_schwieger_000_1_1.pst.161.xls,data:C294,41,1,40,1
david_delainey_000_1_1_1.pst.4.xls,Income:E7,1441,21,57,21
daren_farmer_000_1_1.pst.1444.xls,ZoneBreakout:B19,135,1,69,2
frank_ermis_000_1_1.pst.72.xls,PowerPrices:BR5,40,0,40,0
andy_zipper_000_1_1.pst.134.xls,Transaction Listing -1:F1556,2,0,1,0
mary_fischer_000_1_1.pst.124.xls,Sheet1:E26,12,0,3,0
chris_germany_000_1_2.pst.431.xls,CGAS:M6,159,2,159,2
gstorey_000_1_1.pst.90.xls,sum:B22,12,0,4,0
kam_keiser_000_1_1.pst.293.xls,support for reclass of ENA:I15,7,0,7,0
gerald_nemec_000_1_1.pst.237.xls,Sheet1:R5,349,4,71,4
daren_farmer_000_1_1.pst.1115.xls,Sheet1:C16,19,0,9,0
rick_buy_000_1_2_1.pst.38.xls,Alpha:J44,1,0,1,0
darrell_schoolcraft_000_1_1_1.pst.490.xls,22:C9,7,1,3,1
rick_buy_000_1_1_1_1.pst.136.xls,Breakdown:Y10,11,0,4,0
stacey_white_000_1_1.pst.232.xls,Detail Expenses:D58,51,0,4,0
judy_townsend_000_1_1.pst.22.xls,Demand Calculations:B28,38,0,18,0
kevin_presto_000_1_1.pst.376.xls,NPCC:H11,2,0,2,0
jim_schwieger_000_1_1.pst.71.xls,NYMEX-PR:A1536,4909,9869,2155,9870
darron_c_giron_000_1_1_1.pst.177.xls,January 2000:C10,5,0,5,0
sally_beck_000_1_1_1_1.pst.435.xls,2000:B9,195,1,195,1
lisa_gang_000_1_1.pst.115.xls,to portland:I26,6,0,4,0
chris_germany_000_1_2.pst.246.xls,external:C8,37,1,7,1
john_griffith_001_1_1.pst.528.xls,Sheet1:B4,332,5,1,5
harry_arora_000_1_1.pst.66.xls,Digital:G12,7,0,1,0
daren_farmer_001_1_1.pst.1097.xls,June 00:D52,19,0,19,0
tracy_geaccone_000_1_1.pst.365.xls,Without EPSC:Y16,5,0,5,0
lisa_gang_000_1_1.pst.2.xls,LOSSES:C16,3,0,2,0
matthew_lenhart_001_1_1.pst.156.xls,Malin:A2,61,0,31,1
phillip_allen_000_1_1.pst.254.xls,ROX Fcst:C4,138,1,68,1
louise_kitchen_000_1_2_1.pst.13.xls,Sheet1:F6,6,0,4,0
louise_kitchen_000_1_1_1_1.pst.163.xls,Allocations Detail:I15,5,0,3,0
