fileName,Longest Dep Ref,TACOLookupSize,TACOLookupTime,TACOPostProcessedLookupSize,TACOPostProcessedLookupTime
scott_neal_000_1_1.pst.138.xls,Sheet1:L9,25,0,15,0
phillip_m_love_000_1_1.pst.504.xls,Split:AH4,0,0,0,0
don_baughman_000_1_1.pst.135.xls,Sheet1:C38,37,0,17,0
lisa_gang_000_1_1.pst.203.xls,EES-Schedule day 1:P11,13,0,13,0
mike_swerzbin_000_1_1.pst.1.xls,Data:I7,1,0,1,0
richard_shapiro_001_1_2.pst.134.xls,Curves:AA12,0,0,0,0
vkaminski_001_1_2_1.pst.126.xls,EBS FCF:A1,2,0,1,0
stacey_white_000_1_1.pst.416.xls,Sheet1:B11,6,0,6,0
darrell_schoolcraft_000_1_1_1.pst.122.xls,H50479_30B_SERF_LAPA_01:M18,2,0,1,0
chris_germany_000_1_2.pst.1033.xls,Tenn:E51,67,0,4,0
chris_germany_000_1_1_1.pst.142.xls,Dec-00 EPA:K66,9,0,7,0
john_hodge_000_1_1.pst.194.xls,Confirmation:G6,11,0,11,0
louise_kitchen_000_1_2_1.pst.242.xls,Template:G25,5,0,3,0
phillip_m_love_000_1_1.pst.469.xls,LIQ:N13,3,0,3,0
lisa_gang_000_1_1.pst.274.xls,day 3:P11,13,0,13,0
paul_y'barbo_000_1_1.pst.55.xls,LNG:H186,498,3,366,3
darrell_schoolcraft_000_1_1_1.pst.677.xls,Sheet1:G18,3,0,3,0
dana_davis_000_1_1.pst.133.xls,Options:C14,56,0,6,0
michelle_lokay_000_1_1_1_1.pst.0.xls,Oneok at 2500:E10,16,0,9,0
larry_campbell_000_1_1.pst.508.xls,Stripped:F227,2,0,2,0
louise_kitchen_000_1_2_1.pst.10.xls,Sheet1:H11,1,0,1,0
kevin_presto_000_1_1.pst.358.xls,NPCC:H35,2,0,2,0
daren_farmer_000_1_1.pst.1549.xls,Noms:D16,5,0,5,0
sally_beck_001_1_1_1_1.pst.116.xls,YTD Mgmt Summary:I9,16,0,16,0
chris_germany_000_1_2.pst.1018.xls,Tetco:C16,3,0,3,0
phillip_allen_000_1_1.pst.251.xls,Pro Forma:F8,3,0,3,0
kim_ward_000_1_2.pst.395.xls,July 01:S12,34,0,24,0
tracy_geaccone_000_1_1.pst.298.xls,EGM EXP:G3,6,0,6,0
matt_motley_000_1_1_1.pst.35.xls,UAMPS Restructuring:B12,3,0,3,0
andy_zipper_000_1_1.pst.53.xls,DD-EPM:U324,4,0,2,0
daren_farmer_001_1_1.pst.1207.xls,Sheet1:B11,9,0,5,0
robert_badeer_000_1_1.pst.103.xls,VaR:O39,3,1,3,1
chris_germany_000_1_2.pst.164.xls,Special Pricing:A327,7,0,6,1
scott_neal_000_1_1.pst.244.xls,AGA Storage:F162,1,0,1,0
michelle_lokay_001_1_1_1.pst.177.xls,Current Est Vs. Forecast:D14,8,1,4,1
paul_lucci_000_1_1.pst.9.xls,West Gas Hot List:G29,3,0,3,0
kim_ward_000_1_2.pst.139.xls,Sheet1:H13,7,1,6,1
richard_sanders_000_1_1_1.pst.43.xls,PX - ISO  for EPMI and PGE:E10,9,0,9,0
theresa_staab_000_1_1.pst.188.xls,Sheet1:F17,9,0,8,0
robin_rodrigue_000_1_1.pst.12.xls,Detail:E3372,1,1,1,1
jeffrey_a_shankman_000_1_2.pst.100.xls,CURRENT WEEK:D60,1,0,1,0
jeff_dasovich_000_1_1_1.pst.15.xls,Sheet1:J15,9,0,9,0
daren_farmer_000_1_1.pst.1251.xls,Offshore- S. Tx- Arklatex- G.C.:C18,10,0,6,0
kevin_presto_000_1_1.pst.320.xls,NPCC:H35,2,0,2,0
tracy_geaccone_000_1_1.pst.172.xls,Sheet1:D17,3,0,3,0
darrell_schoolcraft_000_1_1_1.pst.275.xls,02-(8):D10,5,0,2,0
dutch_quigley_000_1_1.pst.115.xls,Sheet1:F7,3,0,3,0
theresa_staab_000_1_1.pst.373.xls,Nominations:K44,5,0,5,0
joe_parks_000_1_1.pst.439.xls,Bridgeline DPR2:O12,15,0,8,0
robin_rodrigue_000_1_1.pst.159.xls,Detail:E3372,1,0,1,0
chris_stokley_000_1_1.pst.1.xls,View 1:C16,7,0,3,0
jeff_dasovich_000_1_1_1.pst.189.xls,Model:J18,12,0,3,0
tracy_geaccone_000_1_1.pst.251.xls,NET INCOME:AQ13,0,0,0,0
elizabeth_sager_000_1_1.pst.122.xls,Top Exposure (2):B651,5,0,3,0
phillip_m_love_000_1_1.pst.171.xls,Sheet1:I7,5,0,5,0
darrell_schoolcraft_000_1_1_1.pst.107.xls,NW:AC5,4,0,4,0
darrell_schoolcraft_000_1_1_1.pst.354.xls,22:B11,7,0,5,0
phillip_allen_000_1_1.pst.653.xls,Sheet2:C6,10,0,5,0
james_steffes_000_1_1.pst.49.xls,Sheet1:R31,1,0,1,0
phillip_m_love_001_1_1.pst.134.xls,Sheet1:C30,6,0,5,0
chris_germany_000_1_2.pst.729.xls,AGT:G26,3,0,2,0
michael_maggi_000_1_1_1.pst.16.xls,SC:D36,2,0,2,0
kevin_presto_000_1_1.pst.373.xls,NPCC:H35,2,0,2,0
tracy_geaccone_000_1_1.pst.229.xls,Format:H7,11,0,11,0
lindy_donoho_000_1_1_1.pst.138.xls,Asset1:H10,10,0,10,0
darrell_schoolcraft_000_1_1_1.pst.204.xls,01-(4):D10,5,0,2,0
lynn_blair_000_1_1.pst.166.xls,Oct 16 through 22:A13,42,0,16,0
errol_mclaughlin_jr_000_1_1.pst.2.xls,Sheet1:F3,1,0,1,0
vkaminski_000_1_1_1.pst.270.xls,Sheet1:D10,11,0,3,0
andy_zipper_000_1_1.pst.170.xls,Deal Detail:K727,3,0,1,0
kim_ward_000_1_2.pst.386.xls,West Gas Hot List:G62,3,0,3,0
phillip_m_love_001_1_1.pst.128.xls,JANUARY:A11,3,0,2,0
john_lavorato_001_1_1_1.pst.85.xls,CurveFetch:E2,30,0,1,0
judy_townsend_000_1_1.pst.34.xls,May'01:B4,5,0,5,0
jeffrey_a_shankman_000_1_2.pst.171.xls,Mgmt Summary:I18,19,0,16,0
daren_farmer_000_1_1.pst.1298.xls,Sheet1:E6,5,0,4,0
mark_guzman_000_1_1_1.pst.157.xls,BASE GENERATION FORECAST:C10,1,0,1,0
david_delainey_000_1_1_1.pst.32.xls,Sheet1:B98,10,0,5,0
phillip_allen_000_1_1.pst.145.xls,weekly:F6,9,0,9,0
benjamin_rogers_001_1_1.pst.104.xls,Debt:B38,551,6,67,6
david_delainey_000_1_1_1.pst.14.xls,GenPower (Dell) Pmt Schedule:M10,9,0,8,0
kevin_presto_000_1_1.pst.367.xls,NPCC:H35,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.686.xls,22:B11,7,0,5,0
frank_ermis_000_1_1.pst.136.xls,CurveFetch:E2,30,1,1,1
chris_germany_000_1_1_1.pst.50.xls,Sheet1:B9,6,0,6,0
vkaminski_001_1_2_1.pst.135.xls,LNGGroup's Data 8-92_4-98:C23,25,0,20,0
jeffrey_a_shankman_000_1_2.pst.138.xls,A:P44,2,0,2,0
darrell_schoolcraft_000_1_1_1.pst.765.xls,Sheet1:G18,3,0,3,0
kim_ward_000_1_2.pst.421.xls,Income Statement:J2,1,0,1,0
steven_merriss_000_1_1.pst.10.xls,APRIL (8):I35,7,0,4,0
mike_grigsby_000_1_1_1.pst.128.xls,CashVarRates:E29,5,0,2,0
david_delainey_000_1_1_1.pst.1.xls,GenPower (Dell) Pmt Schedule:M10,9,0,8,0
kevin_presto_000_1_1.pst.20.xls,residential information:D8,2,0,2,0
joe_parks_000_1_1.pst.188.xls,Trades:A1,1,0,1,0
marie_heard_000_1_1.pst.44.xls,Momma Credit Form :H33,3,0,3,0
mark_haedicke_000_1_1_1.pst.14.xls,legal - rev:E36,12,0,12,0
phillip_platter_000_1_1.pst.6.xls,TotalCalifornia:Q5,15,0,15,0
tracy_geaccone_000_1_1.pst.414.xls,Sheet1:E15,13,0,13,0
daren_farmer_000_1_1.pst.1719.xls,hplc_0500production:C7,3,0,3,0
mary_hain_000_1_1.pst.133.xls,Exchange:D4,3,0,2,0
eric_saibi_000_1_1.pst.464.xls,ERCOT MCP BY INTERVAL:K7,14,0,5,0
joe_parks_000_1_1.pst.207.xls,SEP_SWAP:C5,10,0,8,0
kevin_presto_000_1_1.pst.267.xls,NPCC:H35,2,0,2,0
mary_fischer_000_1_1.pst.450.xls,RETAIL4:B20,17,0,17,0
john_lavorato_000_1_1_1.pst.4.xls,Pwr west P&L:K24,4,0,2,0
daren_farmer_000_1_1.pst.1145.xls,Oct :Q16,11,0,11,0
kimberly_watson_000_1_1.pst.57.xls,NNG:Y9,17,0,17,0
lisa_gang_000_1_1.pst.39.xls,APRIL (8):N24,10,0,8,0
joe_parks_000_1_1.pst.545.xls,Bridgeline DPR2:O12,15,0,8,0
phillip_allen_001_1_1.pst.392.xls,Sheet2:D8,3,0,3,0
darrell_schoolcraft_000_1_1_1.pst.345.xls,22:B11,7,0,5,0
tracy_geaccone_000_1_1.pst.181.xls,Cash Flow:K11,5,0,5,0
phillip_m_love_000_1_1.pst.162.xls,FEB 00:H11,1,0,1,0
louise_kitchen_001_1_1_1.pst.479.xls,1Q:B1402,2,0,1,0
john_lavorato_001_1_1_1.pst.105.xls,Sheet1:D11,4,0,3,0
chris_dorland_000_1_1_1.pst.61.xls,SPP:F5,5,0,4,0
tracy_geaccone_000_1_1.pst.289.xls,Sheet1:D35,7,0,4,0
chris_germany_000_1_2.pst.738.xls,Ces Wholesale:I1,30,0,24,0
jeffrey_a_shankman_000_1_2.pst.217.xls,SDG&E URG:B32,7,0,4,0
joe_parks_000_1_1.pst.391.xls,available capacity:B38,1,0,1,0
phillip_allen_000_1_1.pst.245.xls,Pro Forma:F8,3,0,3,0
sally_beck_000_1_1_1_1.pst.272.xls,YTD Mgmt Summary:G15,14,0,14,0
robert_badeer_000_1_1.pst.46.xls,VaR:O39,3,0,3,0
louise_kitchen_000_1_1_1_1.pst.326.xls,Enron Rate Chart:A12,7,0,3,0
scott_neal_000_1_1.pst.314.xls,AGA Storage:F470,1,0,1,0
marie_heard_000_1_1.pst.35.xls,Momma Credit Form :H33,3,0,3,0
vkaminski_002_1_1_1.pst.9.xls,Trading between 6 PM and 8 AM:B1190,1,0,1,0
scott_neal_000_1_1.pst.14.xls,AGA Storage:F415,1,0,1,0
jeff_dasovich_000_1_1_1.pst.75.xls,Week #3:S6,8,0,5,0
benjamin_rogers_000_1_1.pst.204.xls,Wilton:X135,34,0,34,0
chris_germany_000_1_2.pst.1024.xls,Tenn:D31,117,1,4,1
kevin_presto_000_1_1.pst.473.xls,Raw Data:I6702,3,0,1,0
darron_c_giron_000_1_1_1.pst.186.xls,Sheet1:D13,6,0,6,0
darron_c_giron_000_1_1_1.pst.195.xls,DiffDates:B9,2,0,2,0
michelle_cash_000_1_1_1.pst.13.xls,Sheet1:I10,15,0,10,0
don_baughman_000_1_1.pst.117.xls,Sheet1:C38,37,1,17,1
gerald_nemec_000_1_1.pst.225.xls,Power Plant Payroll:I22,39,0,16,0
chris_stokley_000_1_1.pst.136.xls,Field Requirements:L19,1,0,1,0
louise_kitchen_001_1_1_1.pst.106.xls,Sheet1:O52,13,0,5,0
sally_beck_000_1_1_1_1.pst.259.xls,YTD Mgmt Summary:G15,14,0,14,0
louise_kitchen_001_1_1_1.pst.441.xls,Plan Comp:BT16,0,0,0,0
phillip_allen_000_1_1.pst.136.xls,Mkt.:C5,65,0,9,0
scott_neal_000_1_1.pst.966.xls,Floor Plan:I58,6,0,1,0
james_steffes_000_1_1.pst.161.xls,1-22:C2,5,0,5,0
kimberly_watson_000_1_1.pst.125.xls,monthly total by del pt:G8,2,0,2,0
jeffrey_a_shankman_000_1_2.pst.147.xls,Sheet1:F6,5,0,3,0
vkaminski_000_1_1_1.pst.201.xls,SAP Interface:A1,6,0,1,0
chris_germany_000_1_2.pst.149.xls,Invoice Summary:E32,6,0,6,0
kim_ward_000_1_2.pst.408.xls,Sheet1:F21,5,0,4,0
jonathan_mckay_000_1_1.pst.106.xls,MENSA QUESTIONAIRE:AJ18,0,0,0,0
sara_shackleton_000_1_2.pst.282.xls,Momma Credit Form :H33,3,0,3,0
lindy_donoho_000_1_1_1.pst.288.xls,Sheet1:E45,1,0,1,0
thomas_martin_000_1_1_1.pst.10.xls,Data:M44,7,0,7,0
sally_beck_002_1_1_1.pst.18.xls,Mgmt Summary:I18,19,0,16,0
richard_shapiro_000_1_1.pst.145.xls,Sheet1:K23,5,0,4,0
paul_y'barbo_000_1_1.pst.49.xls,LNG:H186,498,3,366,3
daren_farmer_000_1_1.pst.384.xls,Jan 01 trial:AB14,0,0,0,0
peter_keavey_000_1_1.pst.199.xls,Reported:F30,1,0,1,0
don_baughman_000_1_1.pst.188.xls,Sheet1:C38,37,1,17,1
thomas_martin_000_1_1_1.pst.126.xls,Sheet1:G7,3,0,2,0
mary_fischer_000_1_1.pst.112.xls,1101:A134,5,0,5,0
daren_farmer_001_1_1.pst.632.xls,ZoneBreakout:C5,37,1,27,1
robin_rodrigue_000_1_1.pst.177.xls,Aug 00:M6,3,0,3,0
jason_wolfe_000_1_2.pst.16.xls,CurveFetch:E2,30,0,1,0
john_griffith_000_1_1.pst.1000.xls,Spread Option:AO10,17,0,14,0
matthew_lenhart_000_1_1.pst.22.xls,Curves:A1,2,0,1,0
benjamin_rogers_001_1_1.pst.41.xls,2000:B119,3,0,3,0
daren_farmer_000_1_1.pst.1160.xls,Avails 4-6:C46,12,0,7,0
kevin_presto_000_1_1.pst.150.xls,NPCC:H35,2,0,2,0
andy_zipper_000_1_1.pst.62.xls,DD-EGL:P29,3,0,2,0
andy_zipper_000_1_1.pst.146.xls,DD-EGL:P29,3,0,2,0
theresa_staab_000_1_1.pst.258.xls,2nd Revised Stmt:E21,6,0,2,0
daren_farmer_001_1_1.pst.1216.xls,Hours:B1,2,0,1,0
peter_keavey_000_1_1.pst.243.xls,Reported:F30,1,0,1,0
phillip_m_love_000_1_1.pst.149.xls,financial:N1326,2,0,2,0
david_delainey_000_1_2.pst.134.xls,balance sheet:I3,21,0,21,0
jeffrey_a_shankman_000_1_2.pst.153.xls,Funds Flow-Cap Employed:D40,12,0,1,0
robin_rodrigue_000_1_1.pst.183.xls,Aug 00:M6,3,0,3,0
rick_buy_000_1_1_1_1.pst.93.xls,Breakdown:B6,3,0,3,0
stacey_white_000_1_1.pst.379.xls,Floor Plan:I58,6,0,1,0
jonathan_mckay_000_1_1.pst.127.xls,Sheet1:B5,2,0,1,0
daren_farmer_001_1_1.pst.1137.xls,Sheet1:F19,15,1,8,1
kevin_ruscitti_000_1_1.pst.16.xls,Sheet1:K12,3,0,3,0
benjamin_rogers_001_1_1.pst.245.xls,Debt:B38,551,9,67,10
scott_neal_000_1_1.pst.198.xls,CapChrg:D32,15,0,7,0
tracy_geaccone_000_1_1.pst.405.xls,ICAprest:AK12,4,0,3,0
kevin_presto_000_1_1.pst.258.xls,NPCC:H35,2,0,2,0
vkaminski_001_1_2_1.pst.144.xls,Price-Differentials:C7,3,0,2,0
shelley_corman_000_1_1.pst.70.xls,MORNING MEETING:D9,2,1,2,1
joe_parks_000_1_1.pst.258.xls,PV-Nom Basis Postion (CE):K56,3,0,3,0
lynn_blair_000_1_1.pst.79.xls,Sheet1:H11,3,0,2,0
hunter_shively_000_1_1.pst.420.xls,ENOVATE DPR2:O13,17,0,9,0
john_arnold_000_1_2.pst.326.xls,model1:P19,8,0,6,0
harry_arora_000_1_1.pst.130.xls,WorkingData:Q5,4,0,2,0
don_baughman_000_1_1.pst.150.xls,Sheet1:C38,37,0,17,0
scott_neal_000_1_1.pst.20.xls,AGA Storage:F162,1,0,1,0
mark_taylor_001_1_1.pst.172.xls,Weekly Commodity Logic Report:G58,3,0,2,0
jonathan_mckay_000_1_1.pst.160.xls,Enron Direct Deal Sheet:B6,3,0,2,0
hunter_shively_000_1_1.pst.414.xls,ENOVATE DPR2:O13,17,0,9,0
shelley_corman_000_1_1.pst.64.xls,TW Revenues by Customer:C4,3,0,3,0
kate_symes_000_1_1.pst.54.xls,Fri-Sat:K11,3,0,3,0
john_arnold_000_1_2.pst.226.xls,STOR951:C21,5,0,3,0
chris_germany_000_1_1_1.pst.35.xls,April00_CES:K45,9,0,9,0
paul_y'barbo_000_1_1.pst.127.xls,Duke 500621:H12,32,0,12,0
theresa_staab_000_1_1.pst.364.xls,Nominations:K11,5,0,5,0
phillip_platter_000_1_1.pst.16.xls,Feb Debtor:C27,8,0,5,0
benjamin_rogers_000_1_1.pst.35.xls,NYPP Zone A:O46,8,0,8,0
john_forney_000_1_1.pst.25.xls,Sheet1:J5,2,0,2,0
robert_badeer_000_1_1.pst.121.xls,VaR:O39,3,0,3,0
kimberly_watson_000_1_1.pst.93.xls,WOT by Month:O35,9,0,8,0
larry_campbell_000_1_1.pst.372.xls,PSE ACTUALS:D2,25,0,1,0
scott_neal_000_1_1.pst.770.xls,Sheet1:E31,77,1,47,1
darrell_schoolcraft_000_1_1_1.pst.695.xls,NW:AC5,4,0,4,0
cara_semperger_000_1_1.pst.18.xls,JD-MAL TRANS:C16,3,0,2,0
drew_fossum_000_1_1.pst.281.xls,Sheet1:D16,6,0,6,0
vkaminski_000_1_1_1.pst.23.xls,Aux:H5,1,0,1,0
john_lavorato_001_1_1_1.pst.94.xls,CP Trade Data:F2,8,0,4,0
darrell_schoolcraft_000_1_1_1.pst.445.xls,Sheet1:G18,3,0,3,0
mark_whitt_000_1_1.pst.149.xls,West Gas Hot List:G53,3,0,3,0
louise_kitchen_001_1_1_1.pst.190.xls,Sheet1:O52,15,0,7,0
kim_ward_000_1_2.pst.377.xls,Sheet1:G37,1,0,1,0
benjamin_rogers_001_1_1.pst.26.xls,New Albany 2001 Budget:K44,7,0,7,0
tracy_geaccone_000_1_1.pst.198.xls,EREC-EREC4:E70,70,1,70,1
sally_beck_000_1_1_1_1.pst.181.xls,Appendix 1:D5,5,0,4,0
jonathan_mckay_000_1_1.pst.377.xls,TCPL GJ:Q13,3,0,3,0
bill_rapp_000_1_1.pst.2.xls,Sheet1:A7,1,0,1,0
louise_kitchen_000_1_2_1.pst.229.xls,Template:G25,5,0,3,0
vkaminski_001_1_2_1.pst.44.xls,A Amort:B3,227,1,92,1
jim_schwieger_000_1_1.pst.213.xls,data:C294,7,0,6,0
mike_carson_000_1_1.pst.87.xls,Sheet1:C10,6,0,5,0
gerald_nemec_000_1_1.pst.185.xls,Injection Report:B8,4,0,4,0
frank_ermis_000_1_1.pst.142.xls,CurveFetch:E2,30,0,1,0
kim_ward_000_1_2.pst.658.xls,West Gas Hot List:G51,3,0,2,0
daren_farmer_000_1_1.pst.1151.xls,Offshore- S. Tx- Arklatex- G.C.:C18,10,0,6,0
benjamin_rogers_001_1_1.pst.50.xls,Debt:E160,1139,12,127,13
daren_farmer_000_1_1.pst.245.xls,BMSPT066:A8,44,0,28,0
john_forney_000_1_1.pst.34.xls,Sheet1:J5,2,0,2,0
phillip_platter_000_1_1.pst.37.xls,day 2:Y59,9,0,9,0
chris_germany_000_1_2.pst.66.xls,Daily Activity:E12,4,0,3,0
kevin_presto_000_1_1.pst.250.xls,NPCC:H35,2,0,2,0
robert_badeer_000_1_1.pst.138.xls,Current Day:F2,2,0,2,0
lynn_blair_000_1_1.pst.140.xls,Cottage Grove:N53,4,0,4,0
robert_badeer_000_1_1.pst.1.xls,VaR:O39,3,0,3,0
michelle_lokay_000_1_2_1.pst.118.xls,March'01 GDAs:B10,1,0,1,0
chris_germany_000_1_2.pst.457.xls,CGAS:M6,19,0,19,0
stacey_white_000_1_1.pst.129.xls,West:J21,2,0,2,0
kim_ward_000_1_2.pst.360.xls,daily:B163,1,0,1,0
peter_keavey_000_1_1.pst.134.xls,Reported:F30,1,0,1,0
eric_linder_000_1_1.pst.103.xls,4-10:J15,2,0,2,0
phillip_platter_000_1_1.pst.61.xls,EES-Schedule day 1:Y59,11,0,11,0
joe_parks_000_1_1.pst.369.xls,Sheet1:B9,56,0,7,0
mark_whitt_000_1_1.pst.162.xls,CurveFetch:E2,30,0,1,0
mary_fischer_000_1_1.pst.274.xls,E12.XLS:M27,15,0,15,0
lisa_gang_000_1_1.pst.133.xls,EES-Schedule day 1:P11,13,0,13,0
scott_neal_000_1_1.pst.827.xls,Sheet1:E34,94,1,56,1
tracy_geaccone_000_1_1.pst.159.xls,Recap:F18,18,0,18,0
daren_farmer_000_1_1.pst.1353.xls,decbaserollerror:R4,1,0,1,0
jonathan_mckay_000_1_1.pst.26.xls,TETCO_TRANSCO:F38,729,4,638,4
benjamin_rogers_000_1_1.pst.26.xls,NY Generation:D69,2,0,2,0
lisa_gang_000_1_1.pst.84.xls,LOSSES:B21,3,0,3,0
dutch_quigley_000_1_1.pst.286.xls,Sheet1:A128,2,0,2,0
mike_carson_000_1_1.pst.40.xls,sheet 1:B230,29,0,6,0
kevin_hyatt_000_1_1.pst.108.xls,NPV @ Rate&Term:R11,21,0,20,0
darrell_schoolcraft_000_1_1_1.pst.269.xls,Feb 02:A6,2,0,1,0
jeff_dasovich_000_1_1_1.pst.124.xls,Sheet1:D5,1,0,1,0
dana_davis_000_1_1.pst.18.xls,Sheet1:K14,3,0,3,0
michelle_lokay_000_1_2_1.pst.103.xls,Sheet2:B43,20,0,5,0
rick_buy_000_1_2_1.pst.29.xls,Replacement Costs:C5,5,0,3,0
daren_farmer_000_1_1.pst.284.xls,Jan 01 trial:AB14,0,0,0,0
daren_farmer_000_1_1.pst.213.xls,BMSPT066:A8,40,0,23,0
daren_farmer_000_1_1.pst.1368.xls,November 2000 Est.:D13,3,0,3,0
errol_mclaughlin_jr_000_1_1.pst.61.xls,Sheet1:B52,1,0,1,0
vkaminski_000_1_1_1.pst.257.xls,T09252000.factors:I679,8,0,2,0
barry_tycholiz_000_1_1.pst.39.xls,Distribution Table:B21,2,0,1,0
jonathan_mckay_000_1_1.pst.136.xls,Deal Sheet:D25,7,0,2,0
benjamin_rogers_001_1_1.pst.97.xls,Debt:B38,551,7,67,7
kim_ward_000_1_2.pst.175.xls,Sheet1:D9,3,0,3,0
dutch_quigley_000_1_1.pst.200.xls,A:DR249,33,1,31,1
kimberly_watson_000_1_1.pst.131.xls,Tie In Only:F7,25,0,20,0
kate_symes_000_1_1.pst.1230.xls,4-10:J15,2,0,2,0
theresa_staab_000_1_1.pst.273.xls,Nominations:N18,5,0,5,0
richard_shapiro_001_1_1_1.pst.7.xls,2001 Forecasts:F28,41,0,31,0
thomas_martin_000_1_1_1.pst.220.xls,US GAS Rankings:H88,1,0,1,0
lindy_donoho_000_1_1_1.pst.262.xls,WOT by Month:AB22,0,0,0,0
jason_wolfe_000_1_1.pst.148.xls,Temps:E1299,1,0,1,0
jason_wolfe_000_1_1.pst.118.xls,CurveFetch:E2,30,0,1,0
steven_merriss_000_1_1.pst.108.xls,APRIL (8):I35,7,0,4,0
don_baughman_000_1_1.pst.180.xls,Sheet1:C38,37,0,17,0
tracy_geaccone_000_1_1.pst.189.xls,3rdCE Cash Flow:I7,8,0,3,0
sally_beck_000_1_1_1_1.pst.342.xls,Hotlist - Identified :J70,8,0,4,0
michelle_lokay_000_1_2_1.pst.776.xls,NPV:J30,12,0,5,0
benjamin_rogers_000_1_1.pst.7.xls,ZONE J OFFPEAK:B4,10,0,8,0
bill_williams_iii_000_1_1.pst.54.xls,Real Time:D18,10,0,9,0
sally_beck_001_1_1_1_1.pst.448.xls,Summary:M16,10,0,10,0
kevin_presto_000_1_1.pst.452.xls,Mkt Risk:J17,21,0,18,0
darron_c_giron_000_1_1_1.pst.326.xls,Hours:B1,2,0,1,0
chris_germany_000_1_2.pst.427.xls,Sheet1:C21,3,0,3,0
tracy_geaccone_000_1_1.pst.103.xls,ETS EXP:K29,11,0,11,0
benjamin_rogers_000_1_1.pst.11.xls,STRIPS:C1,2,0,1,0
kate_symes_000_1_1.pst.1084.xls,Dec 2000:G20,1,0,1,0
phillip_platter_000_1_1.pst.46.xls,SampleCDN121201:AL26,0,0,0,0
eric_linder_000_1_1.pst.38.xls,4-1:J15,2,0,2,0
chris_germany_000_1_2.pst.255.xls,Jan 29:T23,52,1,15,1
darrell_schoolcraft_000_1_1_1.pst.700.xls,Duke 500621:H12,32,0,12,0
bill_williams_iii_000_1_1.pst.69.xls,Sheet2:E11,2,0,2,0
randall_gay_000_1_1.pst.17.xls,Sheet1:H7,2,0,2,0
lisa_gang_000_1_1.pst.195.xls,day 2:P11,13,0,13,0
kevin_ruscitti_000_1_1.pst.7.xls,GDDPL:C4,93,1,60,1
kate_symes_000_1_1.pst.682.xls,Dec 2000:G20,1,0,1,0
mary_fischer_000_1_1.pst.259.xls,E12.XLS:M27,15,0,15,0
mike_grigsby_000_1_1_1.pst.188.xls,Months:F4,4,0,2,0
darron_c_giron_000_1_1_1.pst.311.xls,Apr00:D12,19,0,16,0
andy_zipper_000_1_1.pst.116.xls,EOL New Countries:A9,1,0,1,0
joe_parks_000_1_1.pst.313.xls,Daily Analysis:H7,608,21,608,21
sally_beck_000_1_1_1_1.pst.268.xls,Data:K11,5,0,5,0
sally_beck_001_1_1_1_1.pst.487.xls,Headcount Graph:X3,4,0,4,0
chris_germany_000_1_2.pst.1093.xls,CGAS:AL10,0,0,0,0
tom_donohoe_000_1_1_1.pst.81.xls,C. Gulf (ANR-HIOS):M5,3,0,3,0
larry_campbell_000_1_1.pst.381.xls,Sheet1:E252,3,0,3,0
cooper_richey_000_1_1.pst.303.xls,Sheet1:I12,3,0,3,0
michelle_cash_000_1_1_1.pst.69.xls,Summary:B23,3,0,3,0
stephanie_panus_000_1_1.pst.49.xls,Momma Credit Form :H33,3,0,3,0
joe_parks_000_1_1.pst.452.xls,Bridgeline DPR2:O12,15,0,8,0
kimberly_watson_000_1_1.pst.78.xls,Socal-Avg:D6,3,0,3,0
louise_kitchen_001_1_1_1.pst.115.xls,0412:L28,2,0,2,0
daren_farmer_000_1_1.pst.1362.xls,Offshore- S. Tx- Arklatex- G.C.:C18,10,0,6,0
john_lavorato_000_1_1_1.pst.30.xls,PEAK:E10,4,0,4,0
mike_carson_000_1_1.pst.31.xls,Price Change:D13,51,1,26,1
mike_grigsby_000_1_1_1.pst.102.xls,Module1:F68,2,0,2,0
tori_kuykendall_000_1_1_1.pst.12.xls,GDA:AG17,1,0,1,0
lisa_gang_000_1_1.pst.124.xls,Original dispute:J70,3,1,2,1
stacey_white_000_1_1.pst.138.xls,Sum Nov 1 to 7:C17,2,0,2,0
lynn_blair_000_1_1.pst.101.xls,Original OBA's:C10,92,0,77,0
phillip_m_love_000_1_1.pst.158.xls,Summary:D8,8,0,8,0
joe_parks_000_1_1.pst.128.xls,Sheet1:D2,10,0,8,0
mike_carson_000_1_1.pst.57.xls,Sheet1:C11,5,0,4,0
chris_germany_000_1_2.pst.466.xls,CNG Parking:D4,3,0,2,1
eric_saibi_000_1_1.pst.325.xls,Summary:J5,2,0,2,0
scott_neal_000_1_1.pst.121.xls,AGA Storage:F448,1,0,1,0
phillip_allen_000_1_1.pst.190.xls,Receipts:P5,4,0,4,0
james_steffes_000_1_1.pst.239.xls,Sheet1:B9,3,0,3,0
cara_semperger_000_1_1.pst.22.xls,Sheet1:B23,5,0,2,0
james_steffes_000_1_1.pst.222.xls,ROSENBERG_11_05_2001:C17,5,0,3,0
lisa_gang_000_1_1.pst.163.xls,Scheduling:AJ5,0,0,0,0
chris_stokley_000_1_1.pst.140.xls,Stewart's breakout:F7,3,0,3,0
paul_y'barbo_000_1_1.pst.3.xls,Sheet1:E9,13,0,11,0
errol_mclaughlin_jr_000_1_1.pst.300.xls,Basis:K40,2,0,2,0
kim_ward_000_1_2.pst.400.xls,Sheet1:F30,1,0,1,0
